id,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC_ratio,logFC_max_min,logFC_z_score
8078,0.145519393,6.890408462999999,1.143635289,0.253407487,0.398234146,-6.361540187999999,0.017565020510710638,0.017565020510710457,-0.6286376862747882
146378,0.152305345,-4.368412457,1.143571487,0.253433929,0.398234146,-6.361612517,0.018384123611729607,0.018384123611729426,-0.6196282558447029
345462,-0.40043234,0.85451042,-1.1435495709999999,0.253443013,0.398234146,-6.361637362000001,0.048334466769331945,0.04833446676933177,-0.29020021107241567
100500818,0.059520427,-4.564806057,1.143545325,0.253444773,0.398234146,-6.361642175,0.0071844549342042355,0.007184454934204051,-0.7428149898036461
7277,-0.439815336,5.776251304,-1.143515971,0.253456939,0.398234146,-6.361675449,0.05308821895487903,0.053088218954878856,-0.23791302091982944
102464834,0.04601777,-4.577716218,1.143425586,0.253494405,0.398268668,-6.361777902999999,0.00555460723992413,0.005554607239923945,-0.7607419142591688
101928476,0.06762460099999999,-4.5570574939999995,1.1431332029999999,0.253615628,0.398419546,-6.36210927,0.008162674947342744,0.008162674947342559,-0.7320554100355745
22853,-0.20388771600000002,5.365399276000001,-1.143114711,0.253623296,0.398419546,-6.3621302239999995,0.024610409922627603,0.024610409922627426,-0.5511444553487161
101929445,0.145991114,-4.357862175,1.143081818,0.25363693600000004,0.398419546,-6.362167497000001,0.01762195992524168,0.0176219599252415,-0.6280114016308782
105372069,0.142791691,-4.464154918999999,1.14291234,0.253707225,0.39850560399999996,-6.362359525,0.017235771325503368,0.017235771325503187,-0.6322591444582537
158809,0.28717052600000004,-4.112760484,1.142761544,0.253769777,0.398564015,-6.362530361,0.03466311998196394,0.03466311998196376,-0.4405732808521971
100847077,0.046443973,-4.577308717,1.142747934,0.253775423,0.398564015,-6.362545777999999,0.00560605237230402,0.005606052372303836,-0.7601760619988531
100528030,0.186103259,-2.225193845,1.1426474340000001,0.253817118,0.398605145,-6.36265962,0.02246372455281678,0.0224637245528166,-0.5747561502263606
22800,-0.267658142,4.215277437,-1.142214791,0.25399666600000004,0.398845464,-6.3631495860000005,0.032307863970328,0.03230786397032782,-0.46647907360951507
199699,0.347571301,-2.680136922,1.1422039259999999,0.254001176,0.398845464,-6.363161888,0.04195383793965785,0.04195383793965767,-0.3603816466812322
2647,0.20124985899999998,5.105613923,1.14169117,0.25421409,0.399155408,-6.363742338,0.024292005541231357,0.024292005541231176,-0.5546466300068943
100873980,-0.125401009,-4.521079838,-1.141641277,0.254234814,0.399161396,-6.363798803,0.015136616843562626,0.015136616843562446,-0.6553480404025125
10855,0.44985917299999995,1.9637795869999999,1.141597,0.254253206,0.399161396,-6.363848911,0.05430056735239629,0.054300567352396106,-0.2245782300603281
404636,0.130200597,3.732795982,1.141569838,0.254264489,0.399161396,-6.36387965,0.015715954483206028,0.015715954483205848,-0.6489758240680805
55781,-0.125150558,4.143380755,-1.141399582,0.25433522199999997,0.399248055,-6.364072305,0.015106385979749663,0.015106385979749481,-0.655680553933502
407054,-0.094642915,-4.480441355,-1.141335381,0.25436189800000003,0.39926554700000005,-6.364144945,0.011423939510031102,0.011423939510030918,-0.6961843015571774
11180,-0.17995893,7.170413886,-1.141182005,0.254425635,0.39934120799999995,-6.364318466,0.021722069006538117,0.021722069006537937,-0.582913724088518
23203,0.162524195,5.88307928,1.140945722,0.25452384699999997,0.39947096600000004,-6.3645857370000005,0.019617597076299894,0.019617597076299717,-0.6060611073958964
359787,0.174120463,-4.421225424,1.140877689,0.25455213,0.399490963,-6.364662681,0.021017332747735092,0.021017332747734912,-0.5906652175053368
101927683,0.055601236,-4.568553274,1.140830935,0.254571567,0.39949707799999995,-6.364715557,0.006711386232629919,0.006711386232629735,-0.74801833911362
149076,0.16151699,5.4211345479999995,1.1407793590000002,0.254593012,0.39950634100000004,-6.364773885,0.019496021689550648,0.01949602168955047,-0.6073983322062597
54751,-0.231771305,6.430687396000001,-1.140698464,0.254626648,0.399534733,-6.364865363,0.027976118111756907,0.02797611811175673,-0.5141245567056683
26953,-0.183338845,4.372934459,-1.140357748,0.254768354,0.399732683,-6.365250583,0.022130044019871623,0.022130044019871443,-0.5784263494280281
100846995,0.100691176,-4.495129502,1.140050762,0.254896078,0.399908672,-6.365597569,0.012153999100914163,0.012153999100913979,-0.6881542732424328
26497,0.065111037,-4.559460763,1.139934594,0.25494442300000003,0.399960109,-6.36572885,0.007859273439785715,0.007859273439785529,-0.7353925659703007
100874530,-0.10191756,-4.453849782,-1.139718931,0.25503419,0.40007652,-6.365972534,0.012302030642758262,0.01230203064275808,-0.6865260534541747
100101467,-0.183348791,3.2343627280000002,-1.1395931240000001,0.255086566,0.400129675,-6.3661146660000005,0.02213124455878536,0.02213124455878518,-0.5784131445313447
292,0.18634002300000002,8.149386886,1.1395627609999999,0.255099207,0.400129675,-6.366148966,0.02249230331768421,0.02249230331768403,-0.5744418083644747
285692,0.160423796,-4.349591775,1.139370009,0.255179471,0.400231149,-6.366366694,0.019364066940177928,0.019364066940177747,-0.6088497210887018
205717,-0.19721365800000001,4.381415627,-1.139332118,0.255195251,0.400231478,-6.366409489,0.0238048130654467,0.023804813065446524,-0.5600053286996259
1649,0.238820769,4.24339513,1.139286091,0.255214421,0.400237123,-6.366461472999999,0.028827028613764814,0.028827028613764634,-0.504765272190041
634,0.483370751,4.46480875,1.138973889,0.255344474,0.400393889,-6.366814026,0.058345605905548305,0.058345605905548124,-0.18008628101716165
2963,0.14764854300000002,4.91333598,1.138971339,0.255345537,0.400393889,-6.366816905,0.017822021056475557,0.017822021056475377,-0.6258109010572953
400955,0.49632525200000005,-3.082472956,1.138425936,0.255572846,0.40072587600000004,-6.367432565,0.05990928804495238,0.05990928804495221,-0.16288712082328327
55589,-0.24751487,2.56373496,-1.138124694,0.255698456,0.400870726,-6.367772486000001,0.0298764561796645,0.029876456179664324,-0.49322247051510515
285189,0.100704636,-4.525429007,1.138115237,0.2557024,0.400870726,-6.367783156000001,0.012155623799665305,0.012155623799665123,-0.6881364029519283
139067,0.101739408,-4.524439641,1.138092187,0.255712013,0.400870726,-6.367809162,0.012280526680506137,0.012280526680505954,-0.6867625785651658
409,0.229440167,5.034495644,1.137843312,0.25581582399999997,0.40100901,-6.368089917000001,0.027694736462623055,0.027694736462622875,-0.5172195131147215
100996455,0.336235579,-2.8525183939999996,1.137786118,0.255839685,0.401021959,-6.368154429,0.04058555165609897,0.04058555165609879,-0.375431620322924
84210,-0.18922743600000003,-4.105518643,-1.137715582,0.255869114,0.40104363200000004,-6.368233985,0.022840830531289977,0.022840830531289796,-0.5706083084301362
386682,0.062509701,-4.561947952,1.137641648,0.255899963,0.40106753,-6.368317368,0.007545277351338246,0.0075452773513380615,-0.7388462531931511
51099,0.20003213600000003,4.401923051,1.137479957,0.25596743899999996,0.401148825,-6.368499707000001,0.024145019431473715,0.024145019431473538,-0.5562633509403189
64802,-0.155439054,3.230214723,-1.137274928,0.256053018,0.401253219,-6.368730881,0.01876238015695584,0.01876238015695566,-0.6154677588026326
105369921,-0.160461462,-4.217134091,-1.137245576,0.25606527100000004,0.401253219,-6.368763972000001,0.019368613441155678,0.019368613441155497,-0.6087997134837881
107178918,-0.083488425,-4.547370253,-1.13720713,0.25608132100000003,0.401253908,-6.368807314,0.01007752896228702,0.010077528962286836,-0.7109936608980747
23491,0.527253527,-0.199119519,1.137091093,0.256129768,0.40130535700000003,-6.368938122,0.06364250719558406,0.0636425071955839,-0.12182491732773205
3127,-0.542664162,5.552932902,-1.13688664,0.256215144,0.401414657,-6.369168567999999,0.06550265871406982,0.06550265871406964,-0.1013648486570525
3376,0.181549984,6.641398865,1.136655702,0.25631160399999997,0.40153069700000005,-6.369428816,0.02191411829679078,0.0219141182967906,-0.5808013468828572
123970,-0.06976718400000001,-4.535490875,-1.136634522,0.256320452,0.40153069700000005,-6.369452681,0.008421296932804847,0.008421296932804663,-0.729210790374371
2120,0.180656686,6.054981637000001,1.136589213,0.25633938,0.401535879,-6.369503733999999,0.02180629213445806,0.021806292134457884,-0.5819873420364235
83893,0.130143959,-4.454394638,1.136529583,0.256364293,0.401550433,-6.369570919,0.0157091179536468,0.015709117953646618,-0.6490510200200559
8945,-0.141738839,4.524065578,-1.136387016,0.256423862,0.40161926600000003,-6.369731536000001,0.01710868608556739,0.01710868608556721,-0.6336569729202257
145957,0.474394245,1.020384934,1.136225027,0.256491559,0.40170081799999996,-6.36991401,0.05726209044582867,0.057262090445828494,-0.19200402023963806
285489,0.567194082,1.5561308919999999,1.135978879,0.25659445,0.40183747700000005,-6.370191237,0.06846355993172464,0.06846355993172447,-0.06879747893567002
2829,-0.578630063,-0.24772348600000002,-1.1358040329999999,0.25666755399999996,0.401927473,-6.3703881220000005,0.0698439480482769,0.06984394804827672,-0.05361439552758288
23025,0.439052506,-1.071715495,1.135595363,0.25675481899999997,0.40203426200000003,-6.370623056,0.052996141024096395,0.052996141024096215,-0.23892579905545167
10026,-0.16864352100000002,4.628567105,-1.13556617,0.256767029,0.40203426200000003,-6.37065592,0.020356234617907323,0.020356234617907143,-0.5979367289923929
7386,-0.172540814,5.993138411,-1.1354157040000001,0.256829968,0.40210817,-6.370825292999999,0.02082666010601562,0.020826660106015443,-0.5927624527597939
100507143,0.0685983,-4.55612652,1.135378534,0.256845518,0.40210817,-6.37086713,0.008280205968835243,0.00828020596883506,-0.7307626697685724
102466879,0.07391144599999999,-4.551046513999999,1.13524834,0.256899989,0.402168953,-6.371013661,0.008921532987471172,0.008921532987470988,-0.7237086235195148
4982,0.5356026999999999,0.969347975,1.135171561,0.256932115,0.402194751,-6.371100066,0.06465029998504732,0.06465029998504714,-0.11074006242568678
729238,-0.690184685,-1.918357046,-1.13510935,0.256958148,0.402211009,-6.371170072999999,0.08330922702655419,0.08330922702655402,0.09449210538245147
440956,0.11335900300000001,-4.419861523,1.134760242,0.25710427,0.402415226,-6.371562858,0.013683078053855742,0.01368307805385556,-0.6713357183724816
693209,0.12709114900000001,-4.5002003319999995,1.1345037409999998,0.257211668,0.402558811,-6.371851372,0.015340626379020025,0.015340626379019845,-0.653104110774495
102466865,-0.142886366,-4.334179787,-1.134389165,0.25725965100000003,0.402609396,-6.371980227000001,0.017247199137855853,0.017247199137855673,-0.6321334483398656
100302232,0.047266639000000006,-4.57652215,1.134183129,0.257345953,0.40271993899999997,-6.372211909,0.005705352849481412,0.005705352849481227,-0.7590838420576869
79664,-0.13794709300000002,4.900957675,-1.133825364,0.257495856,0.402929993,-6.372614105,0.016651000722205517,0.016651000722205336,-0.6386911187254943
8320,-0.488589968,-0.8856582559999999,-1.133774862,0.257517022,0.40293858299999996,-6.372670867999999,0.058975595158285564,0.05897559515828539,-0.17315694045285795
6194,-0.22391400600000003,10.80556198,-1.133570382,0.25760273100000003,0.403040127,-6.3729006770000005,0.02702769731884042,0.027027697318840242,-0.5245563706514311
8284,1.106814494,2.24548214,1.133545227,0.257613277,0.403040127,-6.372928945,0.1335988206648293,0.13359882066482914,0.6476344322490688
2946,-0.662972905,3.713537415,-1.1332520190000002,0.257736215,0.40320331299999995,-6.373258391,0.08002461001449074,0.08002461001449057,0.05836414002272251
448831,0.124952911,-4.450280288,1.1332018209999999,0.257757267,0.40320331299999995,-6.373314786,0.015082528859833829,0.015082528859833647,-0.6559429617572259
1056,0.557391569,1.373580814,1.133184242,0.25776463899999996,0.40320331299999995,-6.3733345329999995,0.06728034071707668,0.0672803407170765,-0.08181187380812206
641364,-0.449290222,-3.1302380480000003,-1.133068985,0.25781298,0.403239115,-6.373464005,0.054231891722443734,0.054231891722443554,-0.2253336029914403
4927,0.146244859,5.2661241489999995,1.1330548679999999,0.257818901,0.403239115,-6.373479861,0.017652588393637578,0.017652588393637397,-0.6276745147910535
29964,0.307411147,-1.090054328,1.13255982,0.258026608,0.40353942299999995,-6.374035806,0.037106278352027504,0.03710627835202732,-0.41370063766798054
515,-0.125256001,7.066658059,-1.132003987,0.258259957,0.403879796,-6.374659726,0.015119113551103064,0.015119113551102882,-0.6555405615827103
83446,0.116910474,-4.403847185,1.131804338,0.25834381,0.40398635,-6.374883756,0.014111760854629889,0.014111760854629707,-0.6666205758399432
100505795,0.2401466,-3.998034442,1.131635542,0.258414718,0.404059949,-6.375073135,0.02898706397557213,0.02898706397557195,-0.5030050206945175
101928982,-0.327440462,-2.793792037,-1.131617464,0.258422313,0.404059949,-6.375093416,0.03952393088298937,0.03952393088298919,-0.38710853680213864
115653,0.153359043,-4.4147236219999995,1.131536376,0.258456383,0.40408102100000004,-6.37518438,0.018511310968689614,0.018511310968689434,-0.6182293041831941
54680,0.166417896,4.888752207,1.13151056,0.25846723,0.40408102100000004,-6.375213339,0.02008758898952602,0.020087588989525843,-0.6008916001145226
100128098,0.684439283,-2.866511716,1.131449047,0.258493078,0.404096854,-6.375282339,0.08261572424392316,0.082615724243923,0.08686417055298733
575,-0.454786164,-0.6529934039999999,-1.1312452579999999,0.258578723,0.404206159,-6.3755109029999995,0.05489528326061264,0.05489528326061246,-0.2180368659828698
440594,0.073794925,-4.551157923,1.130724903,0.258797498,0.404523545,-6.376094333999999,0.008907468238349188,0.008907468238349004,-0.7238633236770085
9752,0.249750635,-3.963720263,1.130637727,0.258834163,0.404534496,-6.37619205,0.030146325763865757,0.030146325763865577,-0.4902541369304409
64147,0.212509502,2.740682894,1.130633407,0.25883598,0.404534496,-6.3761968929999995,0.025651108655675214,0.025651108655675034,-0.5396976633363232
219736,-0.412830927,1.056785565,-1.130228236,0.259006434,0.404763211,-6.376650955,0.049831046919022584,0.049831046919022404,-0.2737391151189137
113246,-0.20724072,5.823425743,-1.130194297,0.25902071600000004,0.404763211,-6.376688982999999,0.025015136624810138,0.02501513662480996,-0.5466928093203037
254173,-0.407726614,-1.7046084869999998,-1.130159768,0.25903524699999997,0.404763211,-6.37672767,0.0492149272342869,0.04921492723428673,-0.28051590235037066
338661,-0.072611325,-4.529522414,-1.130135865,0.25904530600000003,0.404763211,-6.376754451,0.008764600969266524,0.00876460096926634,-0.7254347409014521
513,0.23096149300000002,6.170868861000001,1.129966931,0.259116406,0.404831491,-6.3769437060000005,0.02787836918567515,0.02787836918567497,-0.5151997109177003
653645,0.064731305,-4.559823832,1.1299571990000001,0.259120503,0.404831491,-6.376954607999999,0.00781343762209114,0.007813437622090956,-0.7358967205879692
7503,-1.072011205,-1.15166176,-1.129702167,0.259227867,0.404974616,-6.377240264,0.12939786522842783,0.12939786522842767,0.6014275314363826
9288,0.129464162,-4.467619072,1.129559453,0.259287961,0.40504388,-6.377400087000001,0.015627062579432038,0.015627062579431857,-0.6499535586436831
79646,-0.192044828,5.636406807999999,-1.129412125,0.259350008,0.405116185,-6.377565055,0.023180905810924437,0.023180905810924256,-0.5668677725085326
100169851,0.095241042,-4.530652859,1.129260357,0.259413935,0.40519142,-6.377734974,0.011496136849550033,0.011496136849549851,-0.6953901928462912
3620,0.764374661,2.6148181619999997,1.129197807,0.259440286,0.40520795600000004,-6.377804997999999,0.09226438017324942,0.09226438017324926,0.1929910967371927
1836,-0.2870257,4.498451396,-1.129109144,0.25947764,0.405241675,-6.377904247999999,0.034645638657942165,0.034645638657941985,-0.44076556039845205
84572,0.156662569,5.784742649,1.128925318,0.259555099,0.40533802,-6.3781099999999995,0.018910065394140425,0.018910065394140245,-0.6138433480681232
54065,0.131972847,-4.198550551,1.128820672,0.25959920000000003,0.405382264,-6.378227112,0.015929875163868207,0.015929875163868026,-0.64662288035735
101929901,0.319346378,-3.2591886789999998,1.128750954,0.259628586,0.405403523,-6.378305131,0.03854692879038571,0.03854692879038553,-0.3978547204906271
5205,-0.357582182,6.37358941,-1.128690357,0.259654128,0.405418779,-6.378372937999999,0.043162208360054556,0.04316220836005438,-0.34709061015262693
6529,-0.342829482,-0.43603418,-1.128385773,0.25978254,0.405594642,-6.378713707999999,0.041381473347722825,0.04138147334772265,-0.36667716548132917
554202,0.634915414,-0.7709542159999999,1.128188672,0.25986566,0.405688063,-6.3789341760000005,0.07663791086234352,0.07663791086234335,0.02111335881954853
51362,-0.16227018599999998,3.9285787969999997,-1.12816904,0.259873941,0.405688063,-6.378956134,0.019586936741598625,0.019586936741598445,-0.6063983447377043
642345,0.318964578,-3.8481210789999998,1.128098115,0.259903856,0.405710125,-6.3790354570000005,0.03850084335329906,0.038500843353298876,-0.39836162070716363
574452,-0.02078758,-4.611277781,-1.128013962,0.259939354,0.40574089799999996,-6.379129568,0.002509179440214118,0.0025091794402139324,-0.7942390037674397
151516,-0.413140887,0.377270822,-1.127941677,0.259969849,0.405763857,-6.379210401,0.04986846085846569,0.04986846085846551,-0.2733275939268821
84251,-0.380319085,0.897844792,-1.127840628,0.260012482,0.405785703,-6.37932339,0.04590668220173034,0.045906682201730165,-0.3169037556369901
222901,-0.267465326,-1.969336323,-1.12783367,0.260015418,0.405785703,-6.37933117,0.03228458997965933,0.03228458997965914,-0.4667350675124792
11148,0.358501335,-3.573140656,1.12760147,0.260113403,0.405869583,-6.379590769,0.04327315536831675,0.04327315536831657,-0.3458702883749156
100507058,0.086582854,-4.506541586,1.1275945090000001,0.26011634100000003,0.405869583,-6.37959855,0.010451044187532205,0.01045104418753202,-0.7068853143025877
2033,-0.190828201,6.323463147999999,-1.127577599,0.260123478,0.405869583,-6.379617454,0.02303405199461636,0.023034051994616184,-0.5684830383276636
101928682,0.17020589100000003,-4.228543185,1.127556641,0.26013232399999997,0.405869583,-6.379640881,0.02054482158579908,0.0205448215857989,-0.5958624343582646
390259,0.132906216,-4.458613262,1.127474629,0.26016694,0.405898955,-6.379732553999999,0.016042538124392384,0.016042538124392203,-0.6453836845789098
57666,0.16109974400000002,5.905731175,1.127320893,0.260231838,0.405975565,-6.379904381,0.019445657718145055,0.019445657718144875,-0.6079522926246698
5739,-0.328144405,0.638493843,-1.126735867,0.260478904,0.406330876,-6.3805580410000005,0.03960890081708861,0.03960890081708843,-0.3861739405236437
55339,0.09132034800000001,6.073384011,1.126673724,0.260505157,0.406330876,-6.380627455,0.011022886727305366,0.011022886727305182,-0.7005955376277827
388323,-0.274436313,-0.958369255,-1.126669325,0.26050701600000004,0.406330876,-6.380632368,0.03312602786027842,0.03312602786027824,-0.45747997369431953
51768,0.240280565,6.021051305,1.126462207,0.26059453,0.40644271600000004,-6.38086369,0.029003234314962684,0.029003234314962507,-0.5028271608529556
646424,-0.46383304299999994,-3.403435747,-1.12641168,0.260615883,0.406451358,-6.380920116,0.05598729314271073,0.05598729314271056,-0.20602569541168125
105374461,0.229956965,-4.2321371,1.126144295,0.2607289,0.406602946,-6.381218671,0.0277571169280906,0.02775711692809042,-0.5165333815848481
255104,0.20993673399999999,5.146526101,1.125969502,0.260802798,0.406663436,-6.381413802999999,0.0253405608877272,0.02534056088772702,-0.543113421996088
90589,0.291150272,-2.202501578,1.12593153,0.260818854,0.406663436,-6.38145619,0.03514349801733286,0.03514349801733268,-0.4352895351498388
101059938,-0.10441807199999999,-4.520235023,-1.125892272,0.26083545399999997,0.406663436,-6.38150001,0.01260385669949063,0.012603856699490447,-0.68320622612507
642776,-0.276645097,-3.5283480380000003,-1.125887008,0.26083768,0.406663436,-6.381505886,0.03339264068392956,0.03339264068392938,-0.45454746167786475
338864,0.076202893,-4.548855616,1.125865464,0.26084679,0.406663436,-6.381529932,0.009198123706580387,0.009198123706580203,-0.7206663632249052
11269,0.142844384,4.271365035,1.125698869,0.260917245,0.40674860700000004,-6.381715868,0.017242131671067557,0.017242131671067376,-0.6321891861211402
84532,-0.316448564,4.753738825,-1.125366171,0.261057985,0.406931534,-6.382087106,0.03819714611677172,0.03819714611677154,-0.40170202940650607
10202,1.0768922570000001,7.034870336,1.125346641,0.261066249,0.406931534,-6.382108895,0.12998703603739245,0.12998703603739228,0.6079079041857964
101927418,0.535906277,-1.5418032030000002,1.125224894,0.261117765,0.406987155,-6.382244716000001,0.06468694345999353,0.06468694345999335,-0.11033701568122477
106182118,-0.26641817,-3.375266155,-1.1251193590000002,0.261162427,0.407032086,-6.3823624389999996,0.032158192279402885,0.0321581922794027,-0.468125333628633
635,-1.084091805,1.305629175,-1.124876826,0.261265087,0.40716739799999996,-6.38263294,0.1308560625340041,0.13085606253400392,0.6174664490788427
56927,0.133390585,5.950863126000001,1.124604109,0.261380557,0.407317592,-6.382937036,0.016101004224644416,0.016101004224644232,-0.6447406077036254
151112,-0.094106089,-4.486390244,-1.124574364,0.261393153,0.407317592,-6.382970199,0.011359141550760597,0.011359141550760414,-0.696897023442045
344148,-0.472438676,0.309218689,-1.1243425679999999,0.261491328,0.40740595700000004,-6.383228602000001,0.05702604211655128,0.05702604211655111,-0.19460034907555246
101929470,0.269825752,-3.496474113,1.124329668,0.261496792,0.40740595700000004,-6.3832429820000005,0.032569506857398185,0.032569506857398005,-0.463601226625841
400966,0.241602082,-3.799471903,1.1243282140000002,0.261497408,0.40740595700000004,-6.383244602,0.029162748952370858,0.02916274895237068,-0.501072636878475
84109,0.47166680299999997,-3.523142963,1.124219747,0.261543358,0.407432161,-6.383365499,0.05693287264410396,0.05693287264410379,-0.19562513323175656
55818,0.180372518,5.805446937999999,1.1242136790000001,0.261545928,0.407432161,-6.383372262000001,0.021771991436485196,0.021771991436485016,-0.5823646202468289
10971,0.184559024,8.050141261,1.1241481000000002,0.261573712,0.40745075,-6.383445351000001,0.022277326582833785,0.022277326582833604,-0.5768063677640329
101927000,0.150531536,-4.312250892,1.123973077,0.261647875,0.407541575,-6.383640395,0.01817001475087775,0.01817001475087757,-0.6219832693758566
6369,-0.5221153510000001,-1.892246249,-1.123929658,0.261666275,0.40754554,-6.3836887760000005,0.06302230005365597,0.0630223000536558,-0.1286466630768227
158257,0.251542406,-2.635814002,1.123373033,0.26190224100000004,0.407888343,-6.38430885,0.0303626027405399,0.03036260274053972,-0.48787527598784297
100302691,0.342320464,-3.0513693319999997,1.123303854,0.261931578,0.40790931799999997,-6.384385892999999,0.041320031972618125,0.041320031972617945,-0.3673529678239719
6917,0.141990121,6.036894645,1.122735623,0.262172635,0.408259985,-6.385018542,0.01713901725581885,0.01713901725581867,-0.6333233561045848
406955,0.066297222,-4.558326627,1.122691981,0.262191155,0.408264093,-6.385067117999999,0.008002452733108477,0.008002452733108293,-0.7338177167472719
245812,-0.191852742,3.787331724,-1.122424202,0.262304812,0.40841633,-6.385365133,0.02315771993541834,0.02315771993541816,-0.5671227972204069
9446,0.226892528,6.410516112000001,1.12234241,0.262339535,0.408445654,-6.385456146,0.027387221908264748,0.02738722190826457,-0.5206019090307951
3576,-0.6464970760000001,3.933231065,-1.121802767,0.262568708,0.408777702,-6.386056462999999,0.07803588350629291,0.07803588350629273,0.03648985692235888
494337,0.107167376,-4.436623301,1.121527598,0.262685618,0.408934945,-6.386362458,0.012935713369276073,0.012935713369275889,-0.6795560878513015
9536,0.48105036799999995,6.104369876,1.1212306909999998,0.26281180600000004,0.409102442,-6.386692545,0.05806552244624123,0.05806552244624106,-0.1831669584533788
2864,-0.176450699,-4.205602728,-1.121173415,0.262836153,0.409102442,-6.386756211,0.02129860552032559,0.02129860552032541,-0.5875714586447259
10043,0.174051418,5.744567921,1.1211621109999999,0.262840958,0.409102442,-6.386768776,0.021008998622529102,0.02100899862252892,-0.590756885722861
51294,-0.267792987,3.19033712,-1.121120495,0.26285865,0.409105207,-6.3868150329999995,0.032324140530736456,0.032324140530736276,-0.4663000454280094
5339,-0.253972218,9.067862709,-1.121054906,0.262886535,0.409123835,-6.386887933,0.030655894904129198,0.030655894904129018,-0.4846493141519523
54809,0.462637036,4.6236930439999995,1.1206543740000001,0.26305686300000003,0.40934788200000005,-6.3873330170000004,0.05584292827798131,0.05584292827798114,-0.20761358490167386
101928418,-0.113697645,-4.507109011,-1.120641479,0.263062348,0.40934788200000005,-6.387347344,0.01372395407424835,0.013723954074248167,-0.6708861172642355
283571,0.317659116,-2.38946647,1.120602686,0.263078849,0.40934877799999997,-6.387390442999999,0.03834326664593914,0.03834326664593896,-0.40009482911596456
9147,-0.191921497,4.7100312330000005,-1.120563186,0.263095652,0.40935014399999997,-6.387434326,0.023166019055970707,0.023166019055970526,-0.5670315140240005
102466728,0.05099584,-4.572956586,1.120497063,0.263123781,0.409369132,-6.387507782,0.006155488674701371,0.006155488674701186,-0.7541327346862666
8369,0.101986768,-4.524203135,1.120413758,0.263159223,0.40939949299999995,-6.387600321,0.012310384442993708,0.012310384442993524,-0.6864341688282289
130355,-0.14348486900000001,2.5013925969999997,-1.120231522,0.263236766,0.40947639700000005,-6.387802732000001,0.0173194418627188,0.01731944186271862,-0.6313388404291852
9351,-0.234398205,5.385635365,-1.1202059229999999,0.26324765899999997,0.40947639700000005,-6.387831162,0.028293199920774524,0.028293199920774347,-0.5106369292074497
25970,0.182948655,5.971062233,1.120185278,0.263256445,0.40947639700000005,-6.38785409,0.022082945861943804,0.022082945861943624,-0.5789443887038017
64897,0.11897717599999999,4.011858965,1.119930205,0.263365014,0.40962048,-6.388137335,0.014361223570705997,0.014361223570705814,-0.663876700273373
388276,0.080444887,-4.54479976,1.119839612,0.26340358,0.40965567700000005,-6.388237919,0.009710156570930719,0.009710156570930535,-0.7150344415980149
253962,-0.217453969,-3.647342543,-1.11973403,0.263448533,0.409700801,-6.388355132999999,0.0262479340167426,0.026247934016742424,-0.5331330970897077
57642,-0.285557773,-3.700186211,-1.1196409520000001,0.263488167,0.409737649,-6.388458458,0.03446845149867999,0.03446845149867981,-0.4427144669310864
3990,0.585906605,0.842107743,1.119592272,0.263508897,0.409745097,-6.3885124929999995,0.07072226815972106,0.0707222681597209,-0.04395362885540581
245802,0.24706656899999999,-4.0085121169999995,1.119408337,0.263587235,0.409842117,-6.388716642,0.029822343692678163,0.029822343692677986,-0.49381766138460104
116844,0.486228549,4.374294159,1.119308474,0.263629773,0.409883465,-6.388827466,0.058690558419784454,0.058690558419784274,-0.17629209970491
100506343,-0.246171859,-3.1101787310000004,-1.119004035,0.263759484,0.410060332,-6.389165257999999,0.02971434709389399,0.029714347093893808,-0.4950055311927137
10565,0.172806338,6.353557041,1.11893097,0.263790621,0.410083938,-6.389246314,0.020858710366877323,0.020858710366877142,-0.5924099274242893
440823,0.516149344,1.583575531,1.1185924790000001,0.26393490399999997,0.41026270200000003,-6.389621759,0.062302168989598804,0.06230216898959863,-0.13656748612595446
81490,0.182802055,4.69793871,1.1185863090000001,0.263937534,0.41026270200000003,-6.389628601,0.022065250406006393,0.022065250406006213,-0.5791390235171706
104355137,0.053290589000000006,-4.57076253,1.118532394,0.263960521,0.410273623,-6.389688391,0.006432477964039136,0.006432477964038951,-0.7510860904615495
285346,-0.20247084399999998,0.549886251,-1.118367705,0.264030744,0.410357959,-6.389871009,0.024439385392989465,0.024439385392989288,-0.5530255782497233
4091,-0.401473103,3.168088599,-1.118134165,0.264130348,0.410487944,-6.390129927,0.04846009279803445,0.048460092798034274,-0.28881843268042195
101928008,0.153420213,-4.350493496,1.1178188820000001,0.264264856,0.410672155,-6.390479384,0.018518694536491055,0.018518694536490875,-0.6181480912805081
79730,0.42685318899999997,1.8028568740000002,1.117781174,0.264280946,0.41067233200000003,-6.390521173,0.051523613899676204,0.051523613899676024,-0.2551223323946288
56143,0.439136354,-2.9577432860000004,1.117603753,0.264356663,0.410765159,-6.390717777000001,0.05300626195581153,0.05300626195581136,-0.23881447750134963
100616284,0.18305710600000002,-3.591451873,1.11730732,0.264483202,0.410936939,-6.391046189,0.02209603651604932,0.02209603651604914,-0.5788004027546566
80319,-0.489126567,0.23871810300000001,-1.1170328999999999,0.264600383,0.411094158,-6.391350137000001,0.05904036571736168,0.05904036571736151,-0.1724445199465895
9166,0.137284789,4.510547143999999,1.116450867,0.26484903600000004,0.411441946,-6.391994551,0.016571056852838727,0.016571056852838547,-0.639570432609761
