Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
11004,0.4526,0.161,0.970785,7901010,0.1478915806051696
11001,0.46562,0.172,1.078155,7983650,0.1642493272825261
11000,0.070503,0.00427,-0.5336,7905664,0.0812867423715838
10999,0.325994,0.0812,-0.4836875,8158224,0.07368260684924463
10998,0.583616,0.282,-0.1828775,8039779,0.027854407370660188
10994,0.6230319999999999,0.32799999999999996,0.35515749999999996,8034920,0.05410114852344941
10993,0.447283,0.157,-0.2319275,7966621,0.03532714160298148
10992,0.8966639999999999,0.753,0.0694,7941511,0.010566187210655312
10991,0.450554,0.159,0.46871499999999994,8079931,0.07140155662919508
10990,0.9283899999999999,0.818,-0.0397275,8039180,0.006045601960735771
10989,0.31700100000000003,0.0772,0.2489125,8053533,0.03791479483307276
10988,0.502778,0.20199999999999999,0.31006999999999996,7957633,0.047232098478601575
10987,0.49131199999999997,0.193,0.2788275,8151136,0.04247232479351906
10985,0.8425290000000001,0.649,-0.091265,7966938,0.01389730513093472
10983,0.874891,0.7070000000000001,0.057,8101212,0.008677055620833008
10982,0.42883000000000004,0.14400000000000002,-0.8621625,8020878,0.13134301640230886
10981,0.28577600000000003,0.0633,-0.64735,8122554,0.09861647772176825
10980,0.914852,0.789,-0.116725,8134699,0.017776118862940837
10979,0.20695300000000003,0.0342,-0.76571,7979204,0.11664854344526565
10978,0.762736,0.512,0.145875,7940046,0.022217101592240853
10975,0.11009200000000001,0.00981,-0.46815249999999997,8032284,0.07131586013570515
10974,0.44954399999999994,0.159,-0.7861475,7928882,0.11976218270873286
10973,0.077698,0.00514,-0.6577649999999999,8128472,0.10020319590789721
10972,0.645103,0.35600000000000004,-0.3277,7980296,0.04991801702122797
10971,0.928293,0.8170000000000001,0.030425,8050215,0.004628372395064644
10970,0.172573,0.0239,-0.7281525,7966035,0.11092668379326959
10969,0.343488,0.0907,0.49498000000000003,7915485,0.07540301156521789
10966,0.931739,0.8240000000000001,0.04727,8019532,0.007194696720109538
10965,0.788079,0.555,0.29605,7975602,0.0450961609875283
10964,0.6402359999999999,0.349,1.3010975,7902541,0.1982144659489744
10963,0.143625,0.0165,0.442175,7940857,0.0673582056296883
10962,0.400846,0.126,0.76007,7905329,0.11578929327054004
10961,0.59677,0.298,-0.38206999999999997,7958819,0.05820124964531173
10960,0.678933,0.397,0.1396,8116020,0.02126110959819771
10959,0.292045,0.0658,-0.3632,7959597,0.05532641794370312
10957,0.884181,0.726,0.06826,8121076,0.010392508983849068
10956,0.8527040000000001,0.6679999999999999,-0.094,7956593,0.014313980525947945
10955,0.946835,0.86,-0.0826,8066417,0.012577198257885506
10954,0.002431,7.01e-06,-1.906165,8082133,0.29039608919291043
10953,0.861474,0.682,-0.111105,8066461,0.016919915674650406
10952,0.86025,0.68,-0.0551,8156838,0.008387591909489268
10951,0.330997,0.0836,0.45522250000000003,8016402,0.06934598340535013
10950,0.422343,0.139,0.33215500000000003,8069565,0.050596733249668166
10949,0.118522,0.0112,0.49910249999999995,8114320,0.07603107164417292
10948,0.196304,0.0307,0.31825,8006877,0.04847831593059726
10947,0.020673,0.000398,0.9864700000000001,8146159,0.15028117971697308
10946,0.22852600000000003,0.0416,0.3386,7915130,0.05157862462841048
10945,0.389275,0.11800000000000001,-0.28155,8038078,0.042887095822010286
10944,0.672482,0.389,0.161625,7978754,0.024616603409958696
10943,0.290008,0.065,0.3473075,8166015,0.05290520634763449
10942,0.9354049999999999,0.8320000000000001,0.049105,7992722,0.007474257725538888
10940,0.721481,0.45299999999999996,0.4731625,8147548,0.07207913023772207
10939,0.24444200000000002,0.0474,0.6621725,8022342,0.10087467554355382
10938,0.033287,0.00105,-1.0128025,7949264,0.15429291823221464
10936,0.455826,0.163,-0.34070500000000004,8052143,0.051899319950715
10935,0.808843,0.59,-0.0676,7936661,0.010291958431487556
10933,0.731726,0.46799999999999997,0.0868,7985226,0.013217065409276932
10930,0.44042600000000004,0.152,-0.323585,8119403,0.049291099562186136
10929,0.934416,0.83,0.0690975,7943288,0.010520101540822953
10928,0.784572,0.5489999999999999,0.2478875,8020100,0.0377586367782689
10927,0.645103,0.35600000000000004,-0.2209,8156263,0.03364710945727459
10926,0.464079,0.17,1.0033825,8133976,0.15285778762123672
10924,0.172138,0.0238,-0.36318,8121794,0.05532337095726792
10923,0.044323,0.0017399999999999998,0.672075,8104738,0.10238331470228086
10922,0.20541900000000002,0.0337,-0.9623575000000001,8143863,0.14660765669603837
10921,0.115878,0.0108,0.4348,7998774,0.06623462938170932
10920,0.38019899999999995,0.113,-0.3145675,8049478,0.04791728955321657
10919,0.896489,0.753,0.11975250000000001,8125172,0.018237356434568825
10917,0.9797530000000001,0.9420000000000001,0.023569999999999997,8110620,0.0035840177944007814
10916,0.909223,0.777,0.087375,8167815,0.013304666269288851
10915,0.027435,0.0007019999999999999,0.867215,8108954,0.13211276135050057
10914,0.649655,0.361,0.12571500000000002,7976598,0.019145739265562012
10913,0.568028,0.266,-0.2443,8054451,0.037212083586455384
10912,0.469127,0.174,-0.401515,8156309,0.061163682206932274
10911,0.764604,0.517,0.1456675,7912136,0.02218548910797568
10910,0.8653549999999999,0.6890000000000001,-0.06977749999999999,7969271,0.010623699079619658
10908,0.8966639999999999,0.753,-0.15033,8025199,0.02289581782068104
10907,0.80709,0.5870000000000001,-0.137505,8023920,0.020941937769110793
10906,0.42907399999999996,0.14400000000000002,-0.3848975,7958828,0.058632017352587745
10905,0.022991,0.0005009999999999999,0.7901075,7904340,0.12036548602290191
10904,0.08911799999999999,0.00663,-0.527945,8066195,0.08042520695703179
10903,0.68345,0.40299999999999997,-0.5621649999999999,7919669,0.0856386007476543
10902,0.12113099999999999,0.0117,0.6477975,8114365,0.0986846540432558
10900,0.8544200000000001,0.6709999999999999,0.09883,8007607,0.015049827750048084
10899,0.797205,0.5710000000000001,-0.13075,7920409,0.019912818100622922
10898,0.820785,0.612,0.3088975,8134599,0.047053468898838144
10897,0.23423899999999998,0.0436,-0.45145,7949577,0.06877124558901104
10896,0.31356300000000004,0.0756,0.4796675,7908347,0.07307016257576998
10895,0.9061959999999999,0.772,0.044219999999999995,8100990,0.006730031288741955
10894,0.646247,0.35700000000000004,-0.1477825,7946579,0.02250770792349779
10893,0.164716,0.0217,0.5595125,8062123,0.08523449417168626
10892,0.167545,0.0226,0.49668,8021418,0.07566200541220966
10891,0.69012,0.41100000000000003,0.7242,8099633,0.11032452309901374
10890,0.618386,0.322,0.137375,8040618,0.020922132357282013
10888,0.74407,0.48700000000000004,-0.1391375,7951040,0.021190648036883773
10886,0.49925699999999995,0.2,1.43569,8095616,0.21871954203793878
10885,0.021543,0.00044100000000000004,1.189685,7904364,0.18124084713840366
10884,0.142599,0.0163,0.9074549999999999,8105181,0.13824329805811744
10882,0.19462000000000002,0.0302,0.6416324999999999,8016155,0.09774542047460623
10881,0.734488,0.473,-0.123555,8157141,0.018816664730560703
10880,0.8216540000000001,0.613,-0.11631500000000002,8163019,0.017713655641019295
10878,0.039037,0.0013800000000000002,-0.803365,7908481,0.1223852571561333
10877,0.30448600000000003,0.071,-0.2798775,8180222,0.042632291581366916
10876,0.49528,0.196,-0.21199749999999998,7973093,0.0322908196203074
10875,0.037065,0.00125,-1.5553325,8140463,0.23694699576659323
10874,0.441219,0.152,2.0337125,8100464,0.3098278643100766
10873,0.009909999999999999,8.96e-05,-1.14268,7950864,0.17407966726908125
10871,0.256211,0.0518,-0.316445,8018177,0.04820332540482071
10870,0.997036,0.991,-0.0015925000000000002,8028104,0.00023576057542338833
10869,0.792179,0.561,0.167515,8087308,0.02551394091512429
10868,0.5488609999999999,0.247,-0.41065,8158568,0.06255539326120862
10867,0.01584,0.000241,1.0960225000000001,7953166,0.16697142878907048
10866,0.204427,0.0333,-0.409775,8118111,0.06242208760466874
10865,0.218119,0.0379,0.597815,8043621,0.09106985406839342
10864,0.613477,0.317,-0.1541225,8119782,0.023473602623455322
10863,0.540575,0.23800000000000002,0.1595975,8145293,0.024307715160090573
10861,0.445324,0.155,-0.38195500000000004,8098848,0.058183729473309354
10859,0.7957960000000001,0.568,-0.0910125,8031223,0.013858836927190353
10858,0.526378,0.22399999999999998,-0.2344625,7976681,0.03571334713364273
10857,0.28321,0.0622,0.337375,8169617,0.05139199670925464
10856,0.366825,0.105,0.29425,8030113,0.04482193220836055
10855,0.7974140000000001,0.5720000000000001,0.23233,8101449,0.035388462204989826
10849,0.16354000000000002,0.0214,0.3543575,8029688,0.05397926906604152
10848,0.617735,0.321,0.2016875,8037563,0.030720098112963213
10847,0.8464969999999999,0.655,0.10602249999999999,7994889,0.016145600246805898
10846,0.358607,0.0992,1.5974125,8130674,0.24335785522624825
10845,0.022991,0.000505,0.9593649999999999,7989735,0.14615175135067196
10844,0.82332,0.616,0.136935,7937175,0.020855098655707675
10842,0.260813,0.0536,-0.31388499999999997,8132182,0.04781331114111546
10841,0.9499209999999999,0.867,0.0362675,8070933,0.005518473307446644
10840,0.40328600000000003,0.127,0.5424325,8090314,0.0826323677560278
10838,0.091143,0.0069099999999999995,0.51605,8170635,0.07861301177469822
10827,0.9200229999999999,0.8,0.08252000000000001,8115375,0.012565010312144718
10826,0.503438,0.203,-0.2791575,8115397,0.042522600069699816
10825,0.730607,0.465,0.1540925,7942562,0.023469032143802526
10824,0.18975699999999998,0.0288,0.35711,8173930,0.054398610574185546
10820,0.785698,0.551,-0.11507750000000001,7950883,0.017525123355341465
10818,0.601826,0.304,-0.12789,7957043,0.019477099040389714
10817,0.920882,0.802,0.041975,8126337,0.006388007061391063
10816,0.856115,0.6729999999999999,0.06451749999999999,8066530,0.009822341647162778
10815,0.9657209999999999,0.9059999999999999,-0.021,8098782,0.0031924800374779332
10814,0.9651709999999999,0.905,-0.0174375,8110114,0.002649735578708421
10813,0.503254,0.203,0.3721875,8169868,0.056695657473019884
10811,0.987742,0.965,0.0075125,8159670,0.0011376685602417784
10810,0.442499,0.153,-0.33448,7968212,0.050950945422759845
10809,0.152489,0.0185,0.6953050000000001,7950235,0.1059223894467625
10808,0.929227,0.8190000000000001,-0.06851499999999999,7970864,0.010431358060897832
10807,0.567327,0.265,-0.16956,8165156,0.02582549527812321
10806,0.7798430000000001,0.541,-0.34346750000000004,7911017,0.05232018495207662
10804,0.757857,0.506,-0.1460625,7970448,0.022245667090070826
10803,0.160531,0.0204,-0.5185,8079370,0.07898626761300988
10802,0.790664,0.5589999999999999,-0.34728000000000003,8108099,0.0529010167412861
10801,0.9820540000000001,0.948,0.02509,8010161,0.003815588763475774
10800,0.899436,0.758,-0.039997500000000005,8173745,0.006086736277610935
10799,0.424184,0.14,0.3293625,8123717,0.05017129776865374
10798,0.784572,0.5489999999999999,-0.0780925,7948109,0.011890483690052921
10797,0.015638,0.00023500000000000002,0.973525,8042830,0.14830901774679162
10795,0.201621,0.0324,0.7700775,7960165,0.11731392910805186
10794,0.542769,0.24,0.4140875,8031714,0.06307909405475816
10793,0.38506399999999996,0.11599999999999999,0.33816,8133062,0.051511590926836145
10791,0.089335,0.00665,-1.6207850000000001,8043203,0.24691863974908068
10788,0.220565,0.0388,2.1318725,8106354,0.32478247373402475
10787,0.8465799999999999,0.6559999999999999,0.05705,8057517,0.008684673086921
10786,0.429911,0.145,0.554425,8124351,0.08445941699723296
10785,0.8217530000000001,0.614,0.157095,8070615,0.02392646098238652
10783,0.499882,0.2,-0.35115999999999997,8157761,0.05349213210971436
10782,0.926062,0.812,-0.089245,8031871,0.013589559500979797
10781,0.814844,0.601,0.09020249999999999,8033754,0.013735433976564864
10780,0.630502,0.336,0.1405475,8029392,0.021405460580565177
10778,0.923956,0.8079999999999999,0.0694825,8020898,0.0105787560297005
10777,0.6082569999999999,0.311,0.1565825,8078497,0.023848381954984586
10776,0.630007,0.336,0.23703249999999998,7988963,0.036104884890565576
10775,0.48939399999999994,0.191,0.3528,8027390,0.05374198499740054
10773,0.17618699999999998,0.0248,0.35706,8163999,0.05439099310809755
10772,0.21686599999999998,0.0375,0.45598999999999995,8039947,0.06946291150980081
10771,0.786101,0.551,-0.28996500000000003,7925792,0.04416911536461954
10769,0.23519099999999998,0.044,0.9865649999999999,8112202,0.15029565290254024
10768,0.443489,0.154,0.76905,7903803,0.1171573901799436
10767,0.345869,0.092,0.25266500000000003,8129706,0.03848648566297664
10766,0.946355,0.858,-0.0475125,8076331,0.007231641430636306
10765,0.5219050000000001,0.22,0.254725,7923453,0.03880032526580195
10763,0.5970449999999999,0.298,0.5959325,7921088,0.09078305647018048
10762,0.62995,0.336,0.5620175000000001,8073733,0.08561612922269474
10761,0.412145,0.133,0.9225700000000001,8175263,0.14054605805651782
10758,0.033017000000000005,0.0010199999999999999,-1.0754575000000002,8128939,0.16383836498707888
10755,0.17285699999999998,0.024,-0.47308500000000003,8034827,0.07206732316528569
10753,0.9795889999999999,0.941,-0.015925,7910466,0.0024193072295466277
10752,0.807542,0.588,0.10967249999999999,8077270,0.0167016752712294
10750,0.588116,0.287,0.2644,8013319,0.04027430495382864
10749,0.11708800000000001,0.011,-1.0918575000000001,8004057,0.16633689386394065
10748,0.213063,0.0362,0.8636975,7961198,0.13157687261121026
10747,0.892934,0.745,0.0467025,7912361,0.007108238480010817
10746,0.196399,0.0308,0.653145,8054997,0.09949934204136665
10745,0.08847100000000001,0.00656,0.5664575,7918634,0.0862925602113085
10744,0.485237,0.188,0.34186,8094596,0.052075283417347636
10743,0.569762,0.268,0.1732325,8005267,0.02638499816228631
10742,0.06917100000000001,0.00411,-0.524455,8171539,0.07989350782408987
10741,0.9639530000000001,0.9009999999999999,-0.022105,8065230,0.003360826038022582
10739,0.252184,0.0504,-0.3708725,8180380,0.056495318114905664
10738,0.42656499999999997,0.142,-0.2004475,8180381,0.030531184953980984
10736,0.178849,0.0256,-0.6139725,8051949,0.09353143823472843
10735,0.11015799999999999,0.009859999999999999,0.9652325,8169750,0.14704566099609798
10734,0.946658,0.8590000000000001,0.0278625,8134745,0.0042379772580549945
10733,0.661686,0.377,0.5784,8097356,0.08811199198642569
10732,0.458521,0.165,0.411475,8067554,0.06268108145166051
10730,0.29244699999999996,0.066,0.299325,7932678,0.045595105016291854
10728,0.614498,0.318,0.157975,7964250,0.024060528385535195
10726,0.21524200000000002,0.0369,0.29989499999999997,7899273,0.04568194412969497
10725,0.353544,0.0965,-0.3946525,7996954,0.06011818498635522
10724,0.875669,0.7090000000000001,0.0743575,7935910,0.011321458973279835
10723,0.006926000000000001,4.49e-05,2.49979,8110755,0.3808344553226092
10721,0.14224,0.0162,0.8442375,8089875,0.12861215480976332
10718,0.383002,0.115,0.550805,7928736,0.08390791245246225
10717,0.3654,0.10400000000000001,0.27885,7918703,0.042475752653258654
10716,0.35433600000000004,0.0969,-0.2983625,8045962,0.04544846879409798
10714,0.104083,0.00895,0.6944524999999999,7942527,0.10579251164996219
10713,0.624116,0.32899999999999996,0.179895,8043218,0.027400025518511395
10712,0.8336889999999999,0.634,-0.110575,7920707,0.016839170534117678
10699,0.406066,0.129,0.7756625,8100154,0.1181648000700807
10695,0.9129280000000001,0.785,-0.1485725,8119609,0.02262806388768808
10694,0.22029,0.0387,0.8378950000000001,8069753,0.1276458792365014
10693,0.938175,0.84,0.055467499999999996,8014172,0.008443580285236016
10692,0.8948530000000001,0.7490000000000001,0.0458625,8096830,0.006980265049732532
10691,0.545043,0.243,0.447475,7899504,0.06816565703501559
10690,0.698041,0.42100000000000004,0.32824000000000003,8121152,0.0500002856549783
10687,0.201826,0.0324,-1.3566525,8149877,0.2066782325193436
10686,0.881758,0.721,-0.053439999999999994,8084788,0.008134692035367893
10683,0.5574,0.256,0.15825250000000002,8028719,0.02410280532232356
10682,0.9856739999999999,0.9590000000000001,0.0241125,8167305,0.003666667301455507
10681,0.955681,0.8809999999999999,0.056485,7988859,0.008598595720126678
10678,0.8839379999999999,0.726,-0.1403675,8042211,0.021378037702648404
10677,0.23958800000000002,0.0456,0.5348875,7964575,0.08148289212334962
10675,0.541026,0.23800000000000002,0.1814125,8086799,0.02763121561428199
10673,0.438363,0.15,-0.3218375,7969986,0.049024869122410775
10671,0.158411,0.0199,1.058845,8145660,0.16130746187934314
10670,0.5038560000000001,0.204,-0.477915,8154523,0.07280317038938582
10669,0.811021,0.594,0.161355,8051001,0.024575469093083533
10668,0.7302850000000001,0.465,0.466275,7974418,0.07102982428410101
10667,0.887136,0.732,-0.0686375,8116724,0.010450020852813416
10666,0.47107299999999996,0.17600000000000002,-0.3808625,8023757,0.058017287839286696
10665,0.9962129999999999,0.987,0.0020074999999999997,8125415,0.0002989855439537315
10664,0.21131599999999998,0.0357,0.750825,7996593,0.11438082379087008
10663,0.9916510000000001,0.976,-0.007435,8079377,0.0011258614878053889
10661,0.8508899999999999,0.665,0.108965,8034578,0.0165938881260843
10660,0.646663,0.35700000000000004,-0.2134625,7935855,0.0325140113766856
10659,0.763412,0.514,0.28869,7926127,0.043974869979375705
10658,0.579492,0.278,0.19885250000000002,7947894,0.030288187785774006
10657,0.191775,0.0295,0.3754275,7899654,0.05718926927552184
10656,0.002909,9e-06,1.9805325,8148448,0.30172592737888704
10655,0.805413,0.584,-0.07359249999999999,8154047,0.011204911742133537
10654,0.757376,0.505,-0.2638975,7920567,0.0401977494196443
10653,0.028276999999999997,0.000755,-0.763015,8028311,0.11623796202312282
10652,0.695858,0.418,-0.221825,8132580,0.03378803257990246
10651,0.9522729999999999,0.872,0.023635,8046573,0.0035939205003151726
10650,0.811654,0.595,-0.09114,8020226,0.013878261465714737
10648,0.8729709999999999,0.703,-0.0928375,7940622,0.014136874439402106
10647,0.372177,0.10800000000000001,-0.387225,7940630,0.05898661039898383
10645,0.6175609999999999,0.321,-0.3947575,7967127,0.060134181665139994
10644,0.06806,0.0039700000000000004,0.836625,8092552,0.12745239559786634
10643,0.76413,0.516,0.9577399999999999,8138566,0.14590418370281216
10642,0.21524200000000002,0.0369,-0.5467425,8008151,0.08328899333281281
10641,0.563689,0.262,-0.1861575,8087669,0.02835411314603254
10640,0.788366,0.556,0.33434749999999996,8095333,0.05093075913762666
10637,0.682854,0.402,-0.15169749999999999,7924663,0.023104155518187654
10636,0.644703,0.355,0.12575250000000002,8110327,0.019151452365128007
10635,0.33865700000000004,0.0879,0.9760850000000001,7953218,0.1486990320104969
10634,0.899233,0.757,-0.073725,8072216,0.01122509802726672
10633,0.784108,0.5479999999999999,-0.08745,8075211,0.013316092468420842
10632,0.500243,0.2,-0.1743,7944216,0.026547631063264965
10631,0.260036,0.0533,-4.60886,7971077,0.7021498393666838
10630,0.658682,0.373,0.3692875,7898057,0.05625384443991628
10629,0.320044,0.0786,0.3775,7940698,0.05750501324486916
10628,0.160762,0.0205,1.424195,7904726,0.21696828658430917
10627,0.351143,0.0952,-0.2981975,8019924,0.04542333115600761
10626,0.712321,0.44,0.25833249999999996,8012953,0.03934992544405066
10625,0.594388,0.294,0.2203,7922889,0.03355569986421867
10623,0.438507,0.15,0.3420725,7919226,0.0521076576482216
10622,0.032239,0.000973,0.9495549999999999,8106820,0.1446572045042077
10621,0.917266,0.795,-0.060567499999999996,8061171,0.009220561826211318
10620,0.44943999999999995,0.158,-0.33495,7984843,0.051022549603986986
10618,0.197139,0.031,-0.5072075,8053388,0.07726586289703663
10617,0.037732999999999996,0.0013,0.9811575000000001,8042772,0.1494718239451238
10616,0.10757699999999999,0.009470000000000001,-0.4836875,8060353,0.07368260684924463
10615,0.339819,0.0886,0.8598524999999999,8013671,0.13099108946904356
10614,0.041724000000000004,0.0015400000000000001,0.6582925000000001,8007745,0.10028356017512556
10613,0.31273,0.0751,-0.514925,7935692,0.07844161878771837
10612,0.134175,0.0145,-0.3794625,7946180,0.057803998788822884
10611,0.0013880000000000001,9.48e-07,-2.175135,8096489,0.3313734862666608
10610,0.929227,0.8190000000000001,0.097055,8018761,0.014779407703924328
10609,0.730129,0.46399999999999997,-0.12499500000000001,8015432,0.019036047753894905
10608,0.348862,0.094,-0.4536375,8098995,0.06910450973036075
10607,0.425386,0.141,0.24570999999999998,7992414,0.03742689613013679
10606,0.246635,0.0484,0.439905,8095221,0.06701237266929341
10605,0.018126,0.00031,0.9548575,8111974,0.1454650367828394
10603,0.881863,0.721,-0.0480625,8135149,0.007315433557604231
10602,0.188645,0.0285,-1.375125,8051573,0.20949250536555267
10600,0.07965,0.005379999999999999,0.9601075000000001,8068062,0.14626487072207867
10599,0.402572,0.127,0.42810249999999994,7954356,0.06521426979922262
10598,0.917926,0.797,0.0992525,7975976,0.015114195338491626
10595,0.946355,0.858,-0.0395475,8000346,0.006018179082818995
10592,0.050053,0.0022600000000000003,1.47919,8156982,0.22534673753449283
10591,0.47210699999999994,0.177,-0.303775,8126524,0.04627305949812325
10590,0.304651,0.0712,0.435855,8117288,0.06639535791616598
10589,0.027926,0.00073,-1.032775,7941460,0.1573357150610635
10587,0.681534,0.4,0.2643975,8074498,0.040273924080524236
10586,0.002431,6.85e-06,-3.5927824999999998,8097773,0.5473511213862264
10585,0.022913,0.000493,-1.76115,8158866,0.26830315229790386
10584,0.7967029999999999,0.57,-0.12113,8148029,0.018447217625293034
10581,0.8192209999999999,0.608,-0.34048249999999997,7937330,0.051865422226623416
10580,0.5574,0.256,0.677425,7935188,0.10319838357369614
10579,0.53498,0.23199999999999998,-0.300885,7931031,0.04583276995823724
10578,0.551135,0.249,-0.2302225,8043236,0.03506738600938091
10577,0.684448,0.40399999999999997,-0.6731600000000001,7980146,0.10254861371639033
10576,0.18626800000000002,0.0278,0.368825,7957052,0.05618338287860235
10575,0.226731,0.041,0.39075,8052562,0.05952364175818734
10574,0.25656100000000004,0.052,0.382325,8042720,0.0582400987223605
10573,0.524947,0.223,0.2645475,7998222,0.04029677647878821
10572,0.6974130000000001,0.42,-0.10784500000000001,7977288,0.016423256885713253
10570,0.34019,0.0888,0.5875625,7931439,0.08950789264705043
10569,0.156901,0.0195,1.0437075,8115606,0.1590012740212032
10567,0.172455,0.0239,-0.599005,8037071,0.09125114976128766
10566,0.27053299999999997,0.0571,-0.361275,7960427,0.05503314549931538
10565,0.127972,0.0133,0.40225,8151149,0.06127565895842577
10564,0.10466199999999999,0.00902,0.47682749999999996,8063242,0.07263749050197196
10563,0.8071020000000001,0.588,-0.11413,8095886,0.01738077237297399
10562,0.419674,0.138,0.32841,7969288,0.05002618503967747
10561,0.117444,0.0111,2.4717175,7902553,0.37655762898750544
10560,0.136445,0.015,0.7252125,7922162,0.1104787767872956
10559,0.062438,0.00339,-0.5749075,8121031,0.08757991198017936
10558,0.9459799999999999,0.857,0.026305000000000002,8162294,0.0040006931894140075
10557,0.400479,0.125,0.25082,7926345,0.03820540116432969
10556,0.698519,0.42200000000000004,0.11959000000000002,7929116,0.018212599669782847
10555,0.12093,0.0117,0.56575,8165258,0.08618477306616341
10553,0.666604,0.38299999999999995,-1.1173325,7938880,0.17021799283577316
10552,0.880426,0.7190000000000001,-0.194975,8134581,0.029697453290650135
10551,0.720879,0.452,0.3645175,8138381,0.05552713817512173
10550,0.042627,0.00161,-1.22645,8080926,0.186841969952905
10549,0.320398,0.0788,-0.6434425,8166455,0.09802117274699158
10548,0.08937300000000001,0.006679999999999999,-0.5412100000000001,7978166,0.08244612071017639
10544,0.371746,0.107,-0.27548,8062108,0.04196233543892792
10542,0.557241,0.256,0.24029,7918437,0.03660116280619834
10541,0.135074,0.0147,0.425705,8156750,0.06484901230030336
10540,0.364458,0.10300000000000001,-0.2582,7964466,0.03932973915891748
10539,0.520247,0.218,-0.24289000000000002,7931393,0.036997271042773984
10538,0.313202,0.0753,-0.2840225,7975793,0.04326377952006155
10537,0.45770200000000005,0.16399999999999998,-0.295185,8178295,0.044964378824206015
10536,0.036891,0.00124,-0.7057725,7953450,0.10751710597228387
10535,0.336908,0.0868,0.63144,8026051,0.09619260001256882
10534,0.848664,0.66,0.0537775,7941296,0.008186109931461849
10533,0.16605,0.0221,-0.4793075,8077858,0.07301531681993643
10531,0.149085,0.0177,-1.2426275,7931778,0.18930660110567518
10529,0.5082720000000001,0.20800000000000002,0.5300775,7932453,0.08075009188568469
10527,0.150981,0.0182,0.39525,7938313,0.060209213706106726
10526,0.22041,0.0387,0.6997675,7962085,0.10660224829511587
10525,0.569022,0.267,-0.265065,7952145,0.04037561725279894
10524,0.397662,0.12300000000000001,0.24384,7941382,0.037142002898445846
10523,0.376741,0.111,0.292975,8035156,0.04462768682311672
10522,0.8804879999999999,0.7190000000000001,0.1072825,7945503,0.016337560392223328
10521,0.422444,0.139,0.24285,8076077,0.03699117706990358
10520,0.746262,0.49,-0.10277249999999999,8031792,0.015650464951086344
10519,0.387098,0.11699999999999999,-0.247455,7991386,0.03769274569660776
10518,0.402819,0.127,1.2894525,7990674,0.19644035809708077
10516,0.006731,4.2e-05,-1.7842675,7980908,0.27182508774368747
10514,0.314283,0.076,-0.347325,8011640,0.05290787246076529
10513,0.16214800000000001,0.0209,0.804895,8017235,0.1226183516184259
10512,0.49061000000000005,0.192,-0.592325,8140534,0.09023345629193177
10509,0.9419069999999999,0.848,0.0252525,7985934,0.0038403455282617514
10507,0.233616,0.0434,0.599915,8162236,0.09138978764408913
10505,0.655597,0.369,-0.2373475,8042925,0.03615287492691994
10501,0.215021,0.0368,1.4920125,8032839,0.22730023671275867
10500,0.745884,0.489,0.1556425,7919898,0.023705173592530313
10499,0.10295499999999999,0.008759999999999999,0.5301100000000001,8151254,0.0807550432386419
10498,0.810449,0.593,-0.221345,8025766,0.03371490490545773
10497,0.08936799999999999,0.006670000000000001,-0.8868024999999999,8154981,0.1350969036904719
10495,0.6366189999999999,0.345,0.12474500000000001,8175102,0.018997960423454942
10494,0.503548,0.203,-0.2264875,8060257,0.034498361292607825
10493,0.24119000000000002,0.0461,-0.721825,8015759,0.10996269345983407
10492,0.8949469999999999,0.75,0.10232999999999999,8127977,0.015583050376207604
10491,0.16306500000000002,0.0213,-0.43023249999999996,8078450,0.06553877385457114
10490,0.9481780000000001,0.8640000000000001,-0.11679,7979732,0.01778602156885523
10489,0.511001,0.21,-0.42594750000000003,7915827,0.06488595701083014
10488,0.982347,0.9490000000000001,0.02204,8155096,0.0033509233321081912
10487,0.203232,0.033,-0.476875,7900382,0.07264472709475556
10486,0.504308,0.204,-0.5430275,8117054,0.08272301560247491
10485,0.40977600000000003,0.131,-0.32273,7921003,0.049160840892081455
10484,0.037756,0.0013,-0.73295,7978718,0.11165757966441253
10483,0.176266,0.0248,-0.42973500000000003,8061186,0.06546298006699562
10482,0.615166,0.318,0.1573,7948839,0.023957692593347287
10481,0.074427,0.00477,1.4942425,8016487,0.22763997570028316
10480,0.322497,0.0796,0.3659,7939137,0.055737761112454744
10479,0.575793,0.275,-0.14529,8170097,0.02212797723901133
10478,0.227973,0.0414,0.414005,8076260,0.06306652523571296
10476,0.744713,0.488,0.089625,8018288,0.013647452243248544
10475,0.294488,0.067,-0.3458775,8117321,0.05268734681751788
10474,0.8946440000000001,0.7490000000000001,-0.14812999999999998,8085220,0.02256064931280934
10473,0.9531059999999999,0.8740000000000001,0.023475,8117510,0.0035695446088335947
10472,0.9795889999999999,0.941,0.016577500000000002,7911038,0.0025187151619949387
10471,0.380835,0.113,0.93442,8118661,0.14235139751937217
10469,0.5310590000000001,0.228,0.4910975,8033465,0.07481151532348522
10468,0.001221,3.66e-07,-3.0623025,8105302,0.46653285317905424
10467,0.972412,0.924,-0.0169025,8135089,0.0025682286915668937
10466,0.9205040000000001,0.802,-0.06141749999999999,8142143,0.009350058749707202
10465,0.22219499999999998,0.0394,0.8058350000000001,7900576,0.12276155998088017
10464,0.164795,0.0217,0.51542,7969390,0.0785170317019895
10463,0.5335880000000001,0.23,-0.2380125,8094848,0.036254187225890244
